,w_trip_id,waypoint_seq,capture_time,lat,lon,raw_speed,raw_speed_metric
1779,004a938b08e081736cff7606c3ce891c,661,2019-09-14T09:10:09.000Z,51.347429,9.603423,107.0,kph
1780,004a938b08e081736cff7606c3ce891c,619,2019-09-14T08:59:40.000Z,51.204917,9.467958,80.0,kph
1781,004a938b08e081736cff7606c3ce891c,585,2019-09-14T08:51:10.000Z,51.070011,9.491451,128.0,kph
1782,004a938b08e081736cff7606c3ce891c,554,2019-09-14T08:43:25.000Z,50.944699,9.527639,130.0,kph
1783,004a938b08e081736cff7606c3ce891c,940,2019-09-14T10:21:25.000Z,52.303166,9.880181,113.0,kph
1784,004a938b08e081736cff7606c3ce891c,709,2019-09-14T09:22:10.000Z,51.45614,9.867058,142.0,kph
1785,004a938b08e081736cff7606c3ce891c,1001,2019-09-14T10:36:55.000Z,52.369096,9.744614,23.0,kph
1786,004a938b08e081736cff7606c3ce891c,764,2019-09-14T09:36:09.000Z,51.70958,9.938676,90.0,kph
1787,004a938b08e081736cff7606c3ce891c,321,2019-09-14T07:44:55.000Z,50.029491,10.070338,150.0,kph
1788,004a938b08e081736cff7606c3ce891c,290,2019-09-14T07:36:55.000Z,49.904545,10.000339,152.0,kph
1789,004a938b08e081736cff7606c3ce891c,327,2019-09-14T07:46:25.000Z,50.057362,10.052073,123.0,kph
1790,004a938b08e081736cff7606c3ce891c,284,2019-09-14T07:35:25.000Z,49.874548,9.992569,113.0,kph
1791,004a938b08e081736cff7606c3ce891c,122,2019-09-14T06:54:57.000Z,49.465305,9.552216,110.0,kph
1792,004a938b08e081736cff7606c3ce891c,382,2019-09-14T08:00:10.000Z,50.277623,9.872669,149.0,kph
1793,004a938b08e081736cff7606c3ce891c,920,2019-09-14T10:15:25.000Z,52.17673,9.978494,149.0,kph
1794,004a938b08e081736cff7606c3ce891c,171,2019-09-14T07:07:10.000Z,49.659772,9.754213,97.0,kph
1795,004a938b08e081736cff7606c3ce891c,914,2019-09-14T10:13:55.000Z,52.146904,9.995475,141.0,kph
1796,004a938b08e081736cff7606c3ce891c,125,2019-09-14T06:55:40.000Z,49.478938,9.565049,152.0,kph
1797,004a938b08e081736cff7606c3ce891c,301,2019-09-14T07:39:40.000Z,49.954039,10.029042,104.0,kph
1798,004a938b08e081736cff7606c3ce891c,665,2019-09-14T09:11:09.000Z,51.363906,9.622306,136.0,kph
1799,004a938b08e081736cff7606c3ce891c,782,2019-09-14T09:40:40.000Z,51.741965,10.004838,111.0,kph
1800,004a938b08e081736cff7606c3ce891c,952,2019-09-14T10:24:25.000Z,52.322057,9.813295,87.0,kph
1801,004a938b08e081736cff7606c3ce891c,587,2019-09-14T08:51:39.000Z,51.079597,9.486727,143.0,kph
1802,004a938b08e081736cff7606c3ce891c,905,2019-09-14T10:11:40.000Z,52.123804,10.060446,138.0,kph
1803,004a938b08e081736cff7606c3ce891c,431,2019-09-14T08:12:25.000Z,50.463035,9.720327,101.0,kph
1804,004a938b08e081736cff7606c3ce891c,263,2019-09-14T07:30:10.000Z,49.805273,10.046232,90.0,kph
1805,004a938b08e081736cff7606c3ce891c,60,2019-09-14T06:39:25.000Z,49.211861,9.344782,126.0,kph
1806,004a938b08e081736cff7606c3ce891c,313,2019-09-14T07:42:40.000Z,49.989537,10.065073,108.0,kph
1807,004a938b08e081736cff7606c3ce891c,586,2019-09-14T08:51:24.000Z,51.074553,9.489578,136.0,kph
1808,004a938b08e081736cff7606c3ce891c,679,2019-09-14T09:14:40.000Z,51.398184,9.699631,93.0,kph
1809,004a938b08e081736cff7606c3ce891c,609,2019-09-14T08:57:10.000Z,51.156791,9.481631,129.0,kph
1810,004a938b08e081736cff7606c3ce891c,839,2019-09-14T09:54:55.000Z,51.881186,10.128955,117.0,kph
1811,004a938b08e081736cff7606c3ce891c,632,2019-09-14T09:02:55.000Z,51.253168,9.517483,115.0,kph
1812,004a938b08e081736cff7606c3ce891c,92,2019-09-14T06:47:25.000Z,49.360523,9.422106,162.0,kph
1813,004a938b08e081736cff7606c3ce891c,762,2019-09-14T09:35:39.000Z,51.703225,9.938048,77.0,kph
1814,004a938b08e081736cff7606c3ce891c,886,2019-09-14T10:06:55.000Z,52.106493,10.140129,73.0,kph
1815,004a938b08e081736cff7606c3ce891c,48,2019-09-14T06:35:40.000Z,49.164519,9.302703,136.0,kph
1816,004a938b08e081736cff7606c3ce891c,13,2019-09-14T06:26:55.000Z,49.003532,9.236435,134.0,kph
1817,004a938b08e081736cff7606c3ce891c,985,2019-09-14T10:32:55.000Z,52.371302,9.774911,40.0,kph
1818,004a938b08e081736cff7606c3ce891c,951,2019-09-14T10:24:10.000Z,52.318984,9.813389,79.0,kph
1819,004a938b08e081736cff7606c3ce891c,342,2019-09-14T07:50:10.000Z,50.103625,9.969799,146.0,kph
1820,004a938b08e081736cff7606c3ce891c,657,2019-09-14T09:09:09.000Z,51.334304,9.585385,122.0,kph
1821,004a938b08e081736cff7606c3ce891c,408,2019-09-14T08:06:39.000Z,50.369328,9.732468,147.0,kph
1822,004a938b08e081736cff7606c3ce891c,885,2019-09-14T10:06:40.000Z,52.104781,10.143058,62.0,kph
1823,004a938b08e081736cff7606c3ce891c,79,2019-09-14T06:44:10.000Z,49.302476,9.38554,154.0,kph
1824,004a938b08e081736cff7606c3ce891c,419,2019-09-14T08:09:25.000Z,50.420959,9.737038,101.0,kph
1825,004a938b08e081736cff7606c3ce891c,293,2019-09-14T07:37:40.000Z,49.921702,9.997067,152.0,kph
1826,004a938b08e081736cff7606c3ce891c,488,2019-09-14T08:26:40.000Z,50.712301,9.6629,124.0,kph
1827,004a938b08e081736cff7606c3ce891c,981,2019-09-14T10:31:55.000Z,52.371387,9.776302,,kph
1828,004a938b08e081736cff7606c3ce891c,605,2019-09-14T08:56:10.000Z,51.139005,9.475349,86.0,kph
1829,004a938b08e081736cff7606c3ce891c,862,2019-09-14T10:00:55.000Z,52.026713,10.171228,171.0,kph
1830,004a938b08e081736cff7606c3ce891c,201,2019-09-14T07:14:40.000Z,49.746499,9.860715,156.0,kph
1831,004a938b08e081736cff7606c3ce891c,146,2019-09-14T07:00:55.000Z,49.577038,9.643661,147.0,kph
1832,004a938b08e081736cff7606c3ce891c,896,2019-09-14T10:09:25.000Z,52.120295,10.110622,51.0,kph
1833,004a938b08e081736cff7606c3ce891c,533,2019-09-14T08:38:10.000Z,50.872786,9.597608,139.0,kph
1834,004a938b08e081736cff7606c3ce891c,578,2019-09-14T08:49:25.000Z,51.035833,9.487948,136.0,kph
1835,004a938b08e081736cff7606c3ce891c,267,2019-09-14T07:31:10.000Z,49.823071,10.043323,152.0,kph
1836,004a938b08e081736cff7606c3ce891c,616,2019-09-14T08:58:54.000Z,51.191998,9.470771,152.0,kph
1837,004a938b08e081736cff7606c3ce891c,807,2019-09-14T09:46:54.000Z,51.792741,10.073495,77.0,kph
1838,004a938b08e081736cff7606c3ce891c,46,2019-09-14T06:35:10.000Z,49.155047,9.299785,120.0,kph
1839,004a938b08e081736cff7606c3ce891c,495,2019-09-14T08:28:25.000Z,50.734885,9.644044,90.0,kph
1840,004a938b08e081736cff7606c3ce891c,62,2019-09-14T06:39:55.000Z,49.220311,9.349751,122.0,kph
1841,004a938b08e081736cff7606c3ce891c,603,2019-09-14T08:55:40.000Z,51.13151,9.473395,97.0,kph
1842,004a938b08e081736cff7606c3ce891c,344,2019-09-14T07:50:40.000Z,50.111195,9.958468,140.0,kph
1843,004a938b08e081736cff7606c3ce891c,116,2019-09-14T06:53:28.000Z,49.451811,9.5262,93.0,kph
1844,004a938b08e081736cff7606c3ce891c,387,2019-09-14T08:01:25.000Z,50.300981,9.848364,165.0,kph
1845,004a938b08e081736cff7606c3ce891c,20,2019-09-14T06:28:40.000Z,49.038169,9.257145,144.0,kph
1846,004a938b08e081736cff7606c3ce891c,425,2019-09-14T08:10:55.000Z,50.443821,9.742022,84.0,kph
1847,004a938b08e081736cff7606c3ce891c,859,2019-09-14T10:00:10.000Z,52.008957,10.160961,174.0,kph
1848,004a938b08e081736cff7606c3ce891c,617,2019-09-14T08:59:09.000Z,51.196852,9.468338,133.0,kph
1849,004a938b08e081736cff7606c3ce891c,833,2019-09-14T09:53:25.000Z,51.863169,10.126021,70.0,kph
1850,004a938b08e081736cff7606c3ce891c,544,2019-09-14T08:40:55.000Z,50.911702,9.573893,140.0,kph
1851,004a938b08e081736cff7606c3ce891c,806,2019-09-14T09:46:40.000Z,51.792249,10.069806,62.0,kph
1852,004a938b08e081736cff7606c3ce891c,851,2019-09-14T09:58:09.000Z,51.960026,10.140207,173.0,kph
1853,004a938b08e081736cff7606c3ce891c,584,2019-09-14T08:50:55.000Z,51.065138,9.493203,138.0,kph
1854,004a938b08e081736cff7606c3ce891c,998,2019-09-14T10:36:10.000Z,52.369251,9.748501,35.0,kph
1855,004a938b08e081736cff7606c3ce891c,883,2019-09-14T10:06:10.000Z,52.101718,10.148939,57.0,kph
1856,004a938b08e081736cff7606c3ce891c,577,2019-09-14T08:49:10.000Z,51.031262,9.484733,143.0,kph
1857,004a938b08e081736cff7606c3ce891c,545,2019-09-14T08:41:10.000Z,50.915076,9.567259,144.0,kph
1858,004a938b08e081736cff7606c3ce891c,259,2019-09-14T07:29:10.000Z,49.793731,10.058779,103.0,kph
1859,004a938b08e081736cff7606c3ce891c,240,2019-09-14T07:24:25.000Z,49.747219,10.033273,148.0,kph
1860,004a938b08e081736cff7606c3ce891c,437,2019-09-14T08:13:55.000Z,50.483937,9.712923,87.0,kph
1861,004a938b08e081736cff7606c3ce891c,157,2019-09-14T07:03:39.000Z,49.610954,9.708806,138.0,kph
1862,004a938b08e081736cff7606c3ce891c,153,2019-09-14T07:02:40.000Z,49.603171,9.684346,143.0,kph
1863,004a938b08e081736cff7606c3ce891c,93,2019-09-14T06:47:40.000Z,49.364358,9.429923,176.0,kph
1864,004a938b08e081736cff7606c3ce891c,362,2019-09-14T07:55:10.000Z,50.193811,9.941349,92.0,kph
1865,004a938b08e081736cff7606c3ce891c,205,2019-09-14T07:15:40.000Z,49.751077,9.893504,134.0,kph
1866,004a938b08e081736cff7606c3ce891c,548,2019-09-14T08:41:55.000Z,50.924412,9.549243,122.0,kph
1867,004a938b08e081736cff7606c3ce891c,854,2019-09-14T09:58:54.000Z,51.977539,10.151191,168.0,kph
1868,004a938b08e081736cff7606c3ce891c,690,2019-09-14T09:17:25.000Z,51.396092,9.769985,132.0,kph
1869,004a938b08e081736cff7606c3ce891c,303,2019-09-14T07:40:10.000Z,49.95997,10.031138,83.0,kph
1870,004a938b08e081736cff7606c3ce891c,546,2019-09-14T08:41:25.000Z,50.918524,9.560769,138.0,kph
1871,004a938b08e081736cff7606c3ce891c,723,2019-09-14T09:25:54.000Z,51.541947,9.879312,164.0,kph
1872,004a938b08e081736cff7606c3ce891c,450,2019-09-14T08:17:10.000Z,50.544858,9.730752,161.0,kph
1873,004a938b08e081736cff7606c3ce891c,750,2019-09-14T09:32:39.000Z,51.669094,9.920953,64.0,kph
1874,004a938b08e081736cff7606c3ce891c,378,2019-09-14T07:59:10.000Z,50.25901,9.882014,135.0,kph
1875,004a938b08e081736cff7606c3ce891c,897,2019-09-14T10:09:40.000Z,52.120569,10.107745,45.0,kph
1876,004a938b08e081736cff7606c3ce891c,917,2019-09-14T10:14:40.000Z,52.161714,9.987388,144.0,kph
1877,004a938b08e081736cff7606c3ce891c,322,2019-09-14T07:45:10.000Z,50.034938,10.069539,149.0,kph
1878,004a938b08e081736cff7606c3ce891c,694,2019-09-14T09:18:25.000Z,51.400662,9.797255,128.0,kph
1879,004a938b08e081736cff7606c3ce891c,932,2019-09-14T10:19:25.000Z,52.265231,9.915882,172.0,kph
1880,004a938b08e081736cff7606c3ce891c,871,2019-09-14T10:03:10.000Z,52.077495,10.190724,121.0,kph
1881,004a938b08e081736cff7606c3ce891c,176,2019-09-14T07:08:25.000Z,49.672667,9.77221,89.0,kph
1882,004a938b08e081736cff7606c3ce891c,63,2019-09-14T06:40:10.000Z,49.224973,9.351026,128.0,kph
1883,004a938b08e081736cff7606c3ce891c,155,2019-09-14T07:03:10.000Z,49.609809,9.694044,113.0,kph
1884,004a938b08e081736cff7606c3ce891c,132,2019-09-14T06:57:25.000Z,49.52121,9.571181,164.0,kph
1885,004a938b08e081736cff7606c3ce891c,976,2019-09-14T10:30:40.000Z,52.37143,9.777278,,kph
1886,004a938b08e081736cff7606c3ce891c,575,2019-09-14T08:48:40.000Z,51.021731,9.489546,134.0,kph
1887,004a938b08e081736cff7606c3ce891c,252,2019-09-14T07:27:25.000Z,49.777981,10.093235,63.0,kph
1888,004a938b08e081736cff7606c3ce891c,942,2019-09-14T10:21:56.000Z,52.30465,9.866475,138.0,kph
1889,004a938b08e081736cff7606c3ce891c,121,2019-09-14T06:54:40.000Z,49.463398,9.547214,95.0,kph
1890,004a938b08e081736cff7606c3ce891c,841,2019-09-14T09:55:24.000Z,51.89295,10.131935,176.0,kph
1891,004a938b08e081736cff7606c3ce891c,789,2019-09-14T09:42:24.000Z,51.763716,10.018827,88.0,kph
1892,004a938b08e081736cff7606c3ce891c,84,2019-09-14T06:45:25.000Z,49.321602,9.413477,128.0,kph
1893,004a938b08e081736cff7606c3ce891c,64,2019-09-14T06:40:25.000Z,49.229366,9.350868,118.0,kph
1894,004a938b08e081736cff7606c3ce891c,16,2019-09-14T06:27:40.000Z,49.017601,9.247297,152.0,kph
1895,004a938b08e081736cff7606c3ce891c,242,2019-09-14T07:24:55.000Z,49.753722,10.046467,138.0,kph
1896,004a938b08e081736cff7606c3ce891c,44,2019-09-14T06:34:40.000Z,49.147078,9.304199,107.0,kph
1897,004a938b08e081736cff7606c3ce891c,742,2019-09-14T09:30:42.000Z,51.635083,9.920697,141.0,kph
1898,004a938b08e081736cff7606c3ce891c,311,2019-09-14T07:42:10.000Z,49.986338,10.054287,103.0,kph
1899,004a938b08e081736cff7606c3ce891c,24,2019-09-14T06:29:40.000Z,49.053507,9.268177,121.0,kph
1900,004a938b08e081736cff7606c3ce891c,439,2019-09-14T08:14:25.000Z,50.489778,9.717555,108.0,kph
1901,004a938b08e081736cff7606c3ce891c,197,2019-09-14T07:13:40.000Z,49.749165,9.834699,89.0,kph
1902,004a938b08e081736cff7606c3ce891c,864,2019-09-14T10:01:24.000Z,52.038823,10.176833,164.0,kph
1903,004a938b08e081736cff7606c3ce891c,695,2019-09-14T09:18:40.000Z,51.402657,9.803787,117.0,kph
1904,004a938b08e081736cff7606c3ce891c,74,2019-09-14T06:42:55.000Z,49.282305,9.356936,146.0,kph
1905,004a938b08e081736cff7606c3ce891c,274,2019-09-14T07:32:55.000Z,49.8449,10.016035,96.0,kph
1906,004a938b08e081736cff7606c3ce891c,565,2019-09-14T08:46:09.000Z,50.976747,9.472916,125.0,kph
1907,004a938b08e081736cff7606c3ce891c,175,2019-09-14T07:08:10.000Z,49.669755,9.770023,88.0,kph
1908,004a938b08e081736cff7606c3ce891c,2,2019-09-14T06:24:10.000Z,48.959501,9.220539,51.0,kph
1909,004a938b08e081736cff7606c3ce891c,938,2019-09-14T10:20:55.000Z,52.296819,9.887639,128.0,kph
1910,004a938b08e081736cff7606c3ce891c,683,2019-09-14T09:15:40.000Z,51.406679,9.719623,119.0,kph
1911,004a938b08e081736cff7606c3ce891c,651,2019-09-14T09:07:39.000Z,51.310894,9.560202,133.0,kph
1912,004a938b08e081736cff7606c3ce891c,906,2019-09-14T10:11:55.000Z,52.126348,10.053192,133.0,kph
1913,004a938b08e081736cff7606c3ce891c,915,2019-09-14T10:14:10.000Z,52.151784,9.992291,141.0,kph
1914,004a938b08e081736cff7606c3ce891c,394,2019-09-14T08:03:10.000Z,50.323624,9.812862,144.0,kph
1915,004a938b08e081736cff7606c3ce891c,291,2019-09-14T07:37:10.000Z,49.91028,9.998388,154.0,kph
1916,004a938b08e081736cff7606c3ce891c,601,2019-09-14T08:55:10.000Z,51.124873,9.477417,89.0,kph
1917,004a938b08e081736cff7606c3ce891c,908,2019-09-14T10:12:25.000Z,52.131708,10.038432,136.0,kph
1918,004a938b08e081736cff7606c3ce891c,365,2019-09-14T07:55:55.000Z,50.207637,9.930406,153.0,kph
1919,004a938b08e081736cff7606c3ce891c,525,2019-09-14T08:35:55.000Z,50.832084,9.57689,109.0,kph
1920,004a938b08e081736cff7606c3ce891c,884,2019-09-14T10:06:25.000Z,52.103231,10.145913,68.0,kph
1921,004a938b08e081736cff7606c3ce891c,861,2019-09-14T10:00:40.000Z,52.020592,10.168694,168.0,kph
1922,004a938b08e081736cff7606c3ce891c,468,2019-09-14T08:21:40.000Z,50.616838,9.68172,154.0,kph
1923,004a938b08e081736cff7606c3ce891c,446,2019-09-14T08:16:10.000Z,50.522225,9.739776,153.0,kph
1924,004a938b08e081736cff7606c3ce891c,482,2019-09-14T08:25:10.000Z,50.682816,9.682865,140.0,kph
1925,004a938b08e081736cff7606c3ce891c,128,2019-09-14T06:56:25.000Z,49.497533,9.56286,155.0,kph
1926,004a938b08e081736cff7606c3ce891c,172,2019-09-14T07:07:25.000Z,49.66186,9.758888,97.0,kph
1927,004a938b08e081736cff7606c3ce891c,794,2019-09-14T09:43:39.000Z,51.778013,10.03093,74.0,kph
1928,004a938b08e081736cff7606c3ce891c,228,2019-09-14T07:21:25.000Z,49.744249,9.96746,72.0,kph
1929,004a938b08e081736cff7606c3ce891c,374,2019-09-14T07:58:10.000Z,50.240877,9.874823,105.0,kph
1930,004a938b08e081736cff7606c3ce891c,398,2019-09-14T08:04:10.000Z,50.327484,9.782505,129.0,kph
1931,004a938b08e081736cff7606c3ce891c,655,2019-09-14T09:08:39.000Z,51.327758,9.575852,138.0,kph
1932,004a938b08e081736cff7606c3ce891c,423,2019-09-14T08:10:25.000Z,50.437432,9.744597,80.0,kph
1933,004a938b08e081736cff7606c3ce891c,954,2019-09-14T10:24:55.000Z,52.32957,9.812817,93.0,kph
1934,004a938b08e081736cff7606c3ce891c,824,2019-09-14T09:51:10.000Z,51.843051,10.120522,70.0,kph
1935,004a938b08e081736cff7606c3ce891c,645,2019-09-14T09:06:10.000Z,51.289304,9.552633,80.0,kph
1936,004a938b08e081736cff7606c3ce891c,773,2019-09-14T09:38:24.000Z,51.72926,9.961087,68.0,kph
1937,004a938b08e081736cff7606c3ce891c,881,2019-09-14T10:05:40.000Z,52.099362,10.154168,45.0,kph
1938,004a938b08e081736cff7606c3ce891c,653,2019-09-14T09:08:09.000Z,51.320462,9.5653,128.0,kph
1939,004a938b08e081736cff7606c3ce891c,445,2019-09-14T08:15:55.000Z,50.51651,9.740796,159.0,kph
1940,004a938b08e081736cff7606c3ce891c,211,2019-09-14T07:17:10.000Z,49.752559,9.928624,56.0,kph
1941,004a938b08e081736cff7606c3ce891c,580,2019-09-14T08:49:55.000Z,51.044909,9.496045,131.0,kph
1942,004a938b08e081736cff7606c3ce891c,396,2019-09-14T08:03:40.000Z,50.32323,9.796424,132.0,kph
1943,004a938b08e081736cff7606c3ce891c,188,2019-09-14T07:11:25.000Z,49.715265,9.817159,146.0,kph
1944,004a938b08e081736cff7606c3ce891c,404,2019-09-14T08:05:40.000Z,50.350429,9.744163,141.0,kph
1945,004a938b08e081736cff7606c3ce891c,481,2019-09-14T08:24:55.000Z,50.67742,9.680593,152.0,kph
1946,004a938b08e081736cff7606c3ce891c,444,2019-09-14T08:15:40.000Z,50.510606,9.739825,152.0,kph
1947,004a938b08e081736cff7606c3ce891c,360,2019-09-14T07:54:40.000Z,50.18765,9.946172,101.0,kph
1948,004a938b08e081736cff7606c3ce891c,169,2019-09-14T07:06:40.000Z,49.654862,9.745191,104.0,kph
1949,004a938b08e081736cff7606c3ce891c,505,2019-09-14T08:30:55.000Z,50.773358,9.587886,138.0,kph
1950,004a938b08e081736cff7606c3ce891c,80,2019-09-14T06:44:25.000Z,49.305498,9.392988,146.0,kph
1951,004a938b08e081736cff7606c3ce891c,83,2019-09-14T06:45:10.000Z,49.316973,9.410408,136.0,kph
1952,004a938b08e081736cff7606c3ce891c,863,2019-09-14T10:01:10.000Z,52.03294,10.17349,171.0,kph
1953,004a938b08e081736cff7606c3ce891c,559,2019-09-14T08:44:40.000Z,50.957599,9.49896,120.0,kph
1954,004a938b08e081736cff7606c3ce891c,504,2019-09-14T08:30:40.000Z,50.767997,9.589296,144.0,kph
1955,004a938b08e081736cff7606c3ce891c,853,2019-09-14T09:58:39.000Z,51.971817,10.147151,160.0,kph
1956,004a938b08e081736cff7606c3ce891c,739,2019-09-14T09:29:54.000Z,51.619414,9.911695,153.0,kph
1957,004a938b08e081736cff7606c3ce891c,115,2019-09-14T06:53:10.000Z,49.449693,9.522171,91.0,kph
1958,004a938b08e081736cff7606c3ce891c,965,2019-09-14T10:27:40.000Z,52.363485,9.781671,85.0,kph
1959,004a938b08e081736cff7606c3ce891c,607,2019-09-14T08:56:40.000Z,51.147616,9.475906,130.0,kph
1960,004a938b08e081736cff7606c3ce891c,873,2019-09-14T10:03:40.000Z,52.084801,10.183797,103.0,kph
1961,004a938b08e081736cff7606c3ce891c,173,2019-09-14T07:07:40.000Z,49.664139,9.763276,97.0,kph
1962,004a938b08e081736cff7606c3ce891c,557,2019-09-14T08:44:09.000Z,50.951639,9.509513,116.0,kph
1963,004a938b08e081736cff7606c3ce891c,162,2019-09-14T07:04:55.000Z,49.630504,9.729656,111.0,kph
1964,004a938b08e081736cff7606c3ce891c,356,2019-09-14T07:53:40.000Z,50.170951,9.962923,154.0,kph
1965,004a938b08e081736cff7606c3ce891c,270,2019-09-14T07:31:55.000Z,49.836641,10.032559,122.0,kph
1966,004a938b08e081736cff7606c3ce891c,704,2019-09-14T09:20:54.000Z,51.434736,9.848088,145.0,kph
1967,004a938b08e081736cff7606c3ce891c,502,2019-09-14T08:30:10.000Z,50.760791,9.601341,166.0,kph
1968,004a938b08e081736cff7606c3ce891c,629,2019-09-14T09:02:09.000Z,51.241771,9.504618,129.0,kph
1969,004a938b08e081736cff7606c3ce891c,728,2019-09-14T09:27:10.000Z,51.568552,9.88796,147.0,kph
1970,004a938b08e081736cff7606c3ce891c,646,2019-09-14T09:06:24.000Z,51.291348,9.556438,85.0,kph
1971,004a938b08e081736cff7606c3ce891c,987,2019-09-14T10:33:25.000Z,52.370889,9.768434,48.0,kph
1972,004a938b08e081736cff7606c3ce891c,134,2019-09-14T06:57:55.000Z,49.532478,9.578336,159.0,kph
1973,004a938b08e081736cff7606c3ce891c,14,2019-09-14T06:27:09.000Z,49.007802,9.240792,142.0,kph
1974,004a938b08e081736cff7606c3ce891c,320,2019-09-14T07:44:40.000Z,50.023953,10.069409,153.0,kph
1975,004a938b08e081736cff7606c3ce891c,415,2019-09-14T08:08:25.000Z,50.4049,9.731299,134.0,kph
1976,004a938b08e081736cff7606c3ce891c,961,2019-09-14T10:26:40.000Z,52.352867,9.792142,94.0,kph
1977,004a938b08e081736cff7606c3ce891c,511,2019-09-14T08:32:25.000Z,50.785386,9.552796,128.0,kph
1978,004a938b08e081736cff7606c3ce891c,904,2019-09-14T10:11:25.000Z,52.122042,10.068306,146.0,kph
1979,004a938b08e081736cff7606c3ce891c,707,2019-09-14T09:21:39.000Z,51.447755,9.859179,128.0,kph
1980,004a938b08e081736cff7606c3ce891c,204,2019-09-14T07:15:25.000Z,49.748516,9.886911,133.0,kph
1981,004a938b08e081736cff7606c3ce891c,926,2019-09-14T10:16:55.000Z,52.202693,9.938632,166.0,kph
1982,004a938b08e081736cff7606c3ce891c,761,2019-09-14T09:35:24.000Z,51.700362,9.937971,74.0,kph
1983,004a938b08e081736cff7606c3ce891c,953,2019-09-14T10:24:39.000Z,52.325826,9.813103,107.0,kph
1984,004a938b08e081736cff7606c3ce891c,768,2019-09-14T09:37:09.000Z,51.720997,9.946148,72.0,kph
1985,004a938b08e081736cff7606c3ce891c,264,2019-09-14T07:30:25.000Z,49.808238,10.044506,85.0,kph
1986,004a938b08e081736cff7606c3ce891c,528,2019-09-14T08:36:55.000Z,50.848493,9.585483,127.0,kph
1987,004a938b08e081736cff7606c3ce891c,658,2019-09-14T09:09:25.000Z,51.337425,9.5899,112.0,kph
1988,004a938b08e081736cff7606c3ce891c,708,2019-09-14T09:21:54.000Z,51.451749,9.863172,128.0,kph
1989,004a938b08e081736cff7606c3ce891c,401,2019-09-14T08:04:55.000Z,50.340864,9.766921,150.0,kph
1990,004a938b08e081736cff7606c3ce891c,850,2019-09-14T09:57:54.000Z,51.953699,10.140613,170.0,kph
1991,004a938b08e081736cff7606c3ce891c,772,2019-09-14T09:38:09.000Z,51.728055,9.957969,66.0,kph
1992,004a938b08e081736cff7606c3ce891c,147,2019-09-14T07:01:10.000Z,49.580851,9.649572,148.0,kph
1993,004a938b08e081736cff7606c3ce891c,626,2019-09-14T09:01:25.000Z,51.230795,9.488027,128.0,kph
1994,004a938b08e081736cff7606c3ce891c,817,2019-09-14T09:49:24.000Z,51.825053,10.111655,83.0,kph
1995,004a938b08e081736cff7606c3ce891c,595,2019-09-14T08:53:39.000Z,51.106441,9.483197,95.0,kph
1996,004a938b08e081736cff7606c3ce891c,671,2019-09-14T09:12:40.000Z,51.382238,9.659202,137.0,kph
1997,004a938b08e081736cff7606c3ce891c,769,2019-09-14T09:37:24.000Z,51.723011,9.948672,67.0,kph
1998,004a938b08e081736cff7606c3ce891c,984,2019-09-14T10:32:40.000Z,52.371387,9.776302,,kph
1999,004a938b08e081736cff7606c3ce891c,357,2019-09-14T07:53:55.000Z,50.176097,9.959781,145.0,kph
2000,004a938b08e081736cff7606c3ce891c,309,2019-09-14T07:41:40.000Z,49.982133,10.045167,116.0,kph
2001,004a938b08e081736cff7606c3ce891c,664,2019-09-14T09:10:54.000Z,51.360427,9.616425,142.0,kph
2002,004a938b08e081736cff7606c3ce891c,236,2019-09-14T07:23:25.000Z,49.739693,10.002488,104.0,kph
2003,004a938b08e081736cff7606c3ce891c,869,2019-09-14T10:02:40.000Z,52.06736,10.194013,159.0,kph
2004,004a938b08e081736cff7606c3ce891c,181,2019-09-14T07:09:40.000Z,49.68834,9.786993,97.0,kph
2005,004a938b08e081736cff7606c3ce891c,261,2019-09-14T07:29:40.000Z,49.799314,10.050791,90.0,kph
2006,004a938b08e081736cff7606c3ce891c,931,2019-09-14T10:19:10.000Z,52.258905,9.918091,164.0,kph
2007,004a938b08e081736cff7606c3ce891c,280,2019-09-14T07:34:25.000Z,49.858718,9.995239,80.0,kph
2008,004a938b08e081736cff7606c3ce891c,42,2019-09-14T06:34:10.000Z,49.138882,9.306128,121.0,kph
2009,004a938b08e081736cff7606c3ce891c,835,2019-09-14T09:53:55.000Z,51.868765,10.126516,73.0,kph
2010,004a938b08e081736cff7606c3ce891c,878,2019-09-14T10:04:54.000Z,52.096466,10.161558,77.0,kph
2011,004a938b08e081736cff7606c3ce891c,432,2019-09-14T08:12:40.000Z,50.46642,9.717472,102.0,kph
2012,004a938b08e081736cff7606c3ce891c,928,2019-09-14T10:18:08.000Z,52.228619,9.933356,178.0,kph
2013,004a938b08e081736cff7606c3ce891c,983,2019-09-14T10:32:25.000Z,52.371387,9.776302,,kph
2014,004a938b08e081736cff7606c3ce891c,955,2019-09-14T10:25:09.000Z,52.332943,9.811133,98.0,kph
2015,004a938b08e081736cff7606c3ce891c,233,2019-09-14T07:22:40.000Z,49.738664,9.986714,94.0,kph
2016,004a938b08e081736cff7606c3ce891c,4,2019-09-14T06:24:40.000Z,48.96486,9.222957,105.0,kph
2017,004a938b08e081736cff7606c3ce891c,287,2019-09-14T07:36:10.000Z,49.887639,9.998913,145.0,kph
2018,004a938b08e081736cff7606c3ce891c,818,2019-09-14T09:49:40.000Z,51.828012,10.113182,82.0,kph
